review,label
Promo ne sing akeh pisan ojo nanggung paket diskonya,Positif
Amat sangat membantu mobilitas👍,Positif
deh,Positif
Sangat membantu untuk yg tak punya kendaraan,Positif
"Lama2 saya males pake aplikasi Gojek,, pesan Gocar selalu cancel dan jauh2 dapatnya!!!!",Negatif
"Gofood Di hp ade saya tidak pernah ada promo sama sekali, di hp ibu saya gofood promo toko sama voucher bisa di kombinasi jadi pake 2 voucher, di hp saya sekarang disuruh pilih promo ga bisa pake 2 voucher lagi, semenjak sama toped jadi ga jelas ini aplikasi, pindah grab ajalah walaupun tampilannya lebih rumit tidak sesimple gojek, setidaknya itu aplikasi lebih jelas,

And for APP store filter those bot review, gojek fraud using bot to keep their rating high",Negatif
Jl,Positif
Error ga bisa connect ke pembayaran appstore,Negatif
Mantap,Positif
Semoga makin sukses utk gojek dan semua driver yg ada. Tetap semangat ya,Positif
Mantap,Positif
Promo gofood banyak,Positif
Kerennnn,Positif
Excellent,Positif
Lagi ngejer waktu ke erpot error.. ngk bisa login malah disuri tunggu 30 menit,Negatif
The best apllication,Positif
"Ngak bisa buat akun, pdahal jaringan internet saya bagus, malah di blang ngak ada koneksi, aneh"" sja",Negatif
Excellent,Positif
ok,Positif
Need more promo,Positif
Gojek sangat membantu sekali terutama gofood kalau malas keluar👍,Positif
Mantap,Positif
"Thankyou gojek,promonya bener2 banyak banget..tolong pertahankan yaa..Smoga semakin sukses dan berkembang gojek jgn smpai mau kalah dari kompetitor",Positif
Ok,Positif
Ongkir terlalu mahal dan di lain hp bisa beda,Negatif
All in one stop services for all you need…. Asli Indonesia !,Positif
"jasa layanan antar makan, transportasi yg makin hari makin melambung jauh dr sejenisnya. perbanyak diskon dong buat customer",Positif
deivernya baik dan cepat sampai ✌️,Positif
Udah sultan gapernah prioritas,Negatif
"lagi butuh2 nya, tp driver susah bgt dicari berjam2",Negatif
Supir nya ramah,Positif
Masya allah,Positif
Sangat membantu. Semoga kedepannya bisa special request tukang gojek perempuan. 👍,Positif
gile aja under 1km tarif gofood 11rb,Negatif
"SEDIH, ada uang 50k buat beli makan di gojek, pas masukin tuh masuk 50k, trus pas mau pesen malah ilang 50 nya. Cek riwayat terakhirnya top up 50k. Gk ada riwayat potong apapun, utang juga gk ada d gojek. Komplain ke fb, email, d cuekin. Wkkwkwkw",Negatif
Yaallahhhh makin mahal aja harganya 😅 otw bawa kendaraan sendiri,Negatif
Pelayanan nyq udh cukup bagus dan mantappp utk kedepan bisa lbh ditingkatkatkan lgi,Positif
"Sangat membantu utk melakukan perjalanan dengan cepat, efisien dan murah. Juga bs pesan layanan lain juga murah dan memuaskan. Pokoknya sangat berguna. Keep up the good work.",Positif
Cuma kurang promo buat gofood,Positif
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,Positif
Bisa pake cc,Positif
Alright,Positif
"The gojek is really helpful, but the app itself constantly error. I order go food, and there are 2 gojek drivers brought to my house, really annoying",Positif
Debes,Positif
Good always,Positif
Buat aplikasi buat apple watch please biar bisa request goride dari apple watch,Positif
Voucher gofood dong bang,Positif
"Makasih GO-JEK,sangat terbantu dgn adanya GO-JEK",Positif
Service fee too expensive,Positif
Kebanyakan driver2 nya gajelas sering banget d cancel mulu mana perjalanan kalo gofood lama nya minta ampun. Ga gercep kaya dulu,Negatif
Karya anak bangsa sukses terus,Positif
slow respon bgt buat ticket tp ga ada respon dri customer sercive nya,Negatif
Good baik,Positif
Plissss utk aplikasi Gocar drivernya ada di IOS,Positif
Ok.. biaya platform jgn naik terus donk & mana promo2 lagi?,Positif
There’s no words needed. #superapps,Positif
Tolong banyakin diskonnya,Positif
Good,Positif
"Makin kece aplikasinya, pilihan makanan banyak, transportasi nya jg okeh.

Jangan mau kalah sama online yg lain ya!",Positif
Oke,Positif
Happy,Positif
"Aku sukaq banget beli makan di go food. Alamat jg bs detail, jd bisa beliin buat keluarga jauh juga. Banyakin lg diskonnya yaa. Maju trz 😊",Positif
selalu membantu….,Positif
Bicara dan pelayanan sdh semakin sopan,Positif
Easy to use,Positif
"Very helpful app, keep up, pls keep improve",Positif
Memuaskan,Positif
Langkah,Positif
Dude dis is the best,Positif
Mantapp terbaik,Positif
kenapa saya salah memasukan pin padahal pin tersebut pin yang benar,Positif
Keren,Positif
Promo nya tambah sedikit! Tarif tambah mahal!!,Positif
As the title,Positif
Makes my life easier,Positif
makasih gojek krn ada gojek semua lebih mudah dan aku bisa ketemu dengan jodohkh hihi,Positif
"Tidak  bisa masuk, karena kode otp yg di kirim ke email tidak ada sudah di resend tetap tidak ada email masuk.",Positif
Excellent services,Positif
"Denger dari driver skrg sistem gojek jd ga seenak dulu. Kasian mereka yg mata pencahariannya dari gojek ga bersinar kaya dulu. Trs skrg aplikasinya sering error, promo juga udah jarang, apalagi bonus buat driver jg skrg udah gaada katanya. Coba ya ditingkatkan lg sistemnya :) Kalo udah baik lagi sistemnya saya kasih bintang kejora",Positif
Senang,Positif
Untuk go food nya ditunjukkan perkiraan biaya ongkir doong,Positif
tp banyakin lg promo nya ya😘😘,Positif
Yes,Positif
"Lumayan, iseng tengah malam.",Positif
Mempersulit,Negatif
banyakin promonya yaa👍🏻,Positif
Alhamdulillah Selalu dpt driver yg ramah,Positif
"Sehat selalu, dimudahkan rezekiNya",Positif
"Driver okey, promo okey",Positif
Great app,Positif
Sangat membantu,Positif
"Having a good experience with gojek
Haven’t found any issue and always be the best option for purchase food
Thanks gojek",Positif
"Dia yg ngasih promo, dia juga yg suspect penyalahgunaan promosi",Negatif
mantapp,Positif
Baik,Positif
Mantapz.,Positif
Mntap,Positif
Cukup komunikatif dan responsif,Positif
Sangat flexible dan mudah,Positif
"batalin goride gara” gk dpt driver, pas dibatalin malah gopay nya kesedot👎🏻👎🏻👎🏻",Negatif
I'm support gojek! Semoga selalu ceban di Surabaya haha,Positif
Good,Positif
Okelah maintain terus aja,Positif
Ok,Positif
"Gocar sama Bluebird, sering cancel akhir2 ini ga tau kenapa. cancel pas sudah mengarah. sudaj ditunggu. sudah sering mengecewakan. jadi akhir2ini pakai Grab aja ga ribet",Negatif
Punya anak bangsa,Positif
just updated to ios 16 and always force closed 😕,Positif
Menu go box tidak berfungsi dengan baik saat memasukkan item/barang.,Positif
Baru dapet voucher mingguan lagi setelah sekian lama eh taunya dah gabisa double voucher,Negatif
Kenapa Go shop dan Go food nya tdk bisa dipakai actually gak ada driver nya saya sudah pesan berkali kali dan ga bisa trus !,Positif
Tiap kali laper selalu bantuin beli makan enak,Positif
Tidak jelas management nya merugikan!,Negatif
Mas sopitnya ramah dan baik banget,Positif
"Good job, makasih Pak",Positif
Oke lah kalo untuk perjalanannya,Positif
"Aku tu kebantu bgt sm adanya gojek, tp sekrng2 ini suka kesel deh sm abang ojek yg udah terima orderan tp malah menjauhi titik jemput, ga bisa dikontak karna maunya dicancel, trus knpa terima orderan, kan jadinya sebagai penumpang kaya rasa diphpin. Semoga kedepannya gojek bs lebih baik lg dari segi management ataupun driver",Positif
Aplikasi ini banyak membantu pengagguran yang malas untuk membeli makanan tanpa pergi jauh seperti saya,Positif
My go to app,Positif
So far so good.,Positif
"Driver sering pake fake GPS (driver2 bilangnya pake aplikasi tuyul), seakan2 posisi nya selalu dekat penumpang, padahal asli nya jauh Semoga gojek bisa melakukan perbaikan utk mengatasi masalah ini",Positif
Sangat membantu di kegiatan sehari-hari,Positif
Karna baik dan ramah,Positif
Mantab bgt pkknya,Positif
Mntpp 💚💚,Positif
App improve,Positif
apalgi ada bangtan 😍,Positif
Mantab,Positif
Very helpful,Positif
Mantep,Positif
Tks,Positif
Semenjak update ios16 aplikasi gojek jadi tidak bisa dibuka 🫣😭,Negatif
Sukses terus Gojek,Positif
"Saya order gofood sampe gonta ganti driver beberapa kali, semua gak bisa karena saya mau bayar pake uang cash. Hanya karena salah tekan opsi pembayaran. Tidak ada opsi ganti metode pembayaran. Akhirnya pesanan saya dibatalkan. Sungguh sangat mengecewakan 😏😏😏",Negatif
"Manteblah, dah hari-hari pake aplikasinya",Positif
"Jarang pake sih, tp puas lah",Positif
Cepat sampainya,Positif
aplikasi favorit yg selalu membantu,Positif
Memudah segalanyaa terimakasih,Positif
Mantap,Positif
Good attitude,Positif
sangat membantu,Positif
I have been a loyal customer since its inception,Positif
"Tiba tiba gak bisa log in ,, pas udah di hapus app nya baru masuk sms kode otp nya",Negatif
Simple and helpfull,Positif
"ngadain event , tpi tidak jelas prosesnya gmna. 
tim terkait juga tidak jelas. sudah lebih dr 5 laporan 
tidak ad kejelasan",Negatif
"Dulu pernah lupa th berapa pesen gocar buat ke kosan temen tapi gak pindah ya 
Trus bawa barang tapi gak banyak bgt gak sampe se mobil pick up juga. eh pas ktemu sama drive yg judes jutek pol dn aku gaktau klo datengnya tu mobil jenis kecil kufikir mobil sejenis brio gitu dn sbnrnya juga barangku gak menuhin mobil nya bgt deh trus bapaknya tu gak mw maklumin 
Namanya juga aku gak tau udh kukasih uang tips tpi ttp aja tu bapak2 songong bgt 
Saran aja sih klo ktmu costumer paling gak ramah ya apalagi costumer yg gk bgtu tau menahu 
Makasih",Negatif
Tetap berkembang jadi one stop aplication,Positif
"Kemarin judulnya pesan go food trus dpt driver jauh semuaa ee tiba"" dpa email akun di blokir selama satu jam ya kaliii di pesan dri rumah mkannya dkt dpat driverr jauh yaa di batalinnn dongg mana ujan lagi",Positif
Josss,Positif
Mantap,Positif
Aplikasi yang sangat membantu dg segala fiturnya,Positif
Maju terus gojek,Positif
Very helpful for me with high mobility and also flexible too !,Positif
Hana,Positif
Apps has given efficient transportation option.,Positif
Senang sekali,Positif
Nice,Positif
"paket dibawa kabur driver, driver tidak bisa dihubungi, cs gojek tidak ada bantu apa”",Negatif
"Sekarang semuanya makin mudah dengan adanya gojek, thank you gojek",Positif
cepat tepat,Positif
Gojek is giving real promo,Positif
Aku pengen daftar gofood cuman ga bisa soalnya tidak tersedia di App store,Negatif
"Saya menyampaikan keluhan atas penipuan yang dilakukan oleh driver di gojek dan mengambil saldo gopay saya, tapi hanya dibalas bahwa sedang dilakukan pengecekan dan setelah beberapa hari tiba-tiba tiket keluhan saya langsung ter-update menjadi “ticket solved”. Padahal saya tidak menerima informasi apa yang sudah dilakukan dan saldo gopay juga tidak kembali.
Perlu lebih jelas dan proaktif dalam melayani keluhan pelanggan.",Negatif
"Gofood masa gak bisa dibatalin padahal kepencet order belum ada setengah detik.
Aneh!!!

Bye gojek",Negatif
"Saya memesan gofood, makanan yang diterima kurang dari yang seharusnya. Sudah melakukan komplain melalui bantuan dan mencoba menelpon. Namun semua nya terkendala dan tidak dapat terhubung. Mohon untuk diperbaiki aplikasinya agar memudahkan untuk komplain bila ada kekurangan yg diterima pelanggan. 

Cukup kecewa dengan pusat bantaun dan cs nya. Karna yg saya dapati hanya bot saja.",Negatif
pertahanin promo” ya,Positif
Memuaskan dan kenyang,Positif
Gabisa pakai double voucher,Negatif
"gak guna pakai gopaylater bayar. cuma promo saat transaksi pertama dikasih diskon, next transaksi semua toko tak ada special promo gopaylater lagi. kirain bakal lbh banyak promo TERNYATA PERCUMA. KETIPUUUU~",Negatif
Ok,Positif
Sip,Positif
bpk gojeknya sangat baik dn ramah,Positif
harga gofood tambah mahal,Negatif
Nice,Positif
Very helpful,Positif
Pengalaman menyenangkan Penolong di saat lapar dan mager Apalagi di jaman PPKM ini,Positif
thxxx gojekkkkk pelayanannya okeeee,Positif
Setelah update malah ga bisa apply 2 voucher sekaligus. Jd mahal. Skrg lebih sering pesan makanan di aplikasi tetangga,Negatif
ありがとごzくぃます,Positif
"ditingkatkan lagi ya, kadang lokasi driver tidak sama",Positif
tip,Positif
"Kenapa sekarang tidak bisa double voucher, dana ada juga voucher yg gak bisa dipakai padahal sudah sesuai dengan s&k",Negatif
Keep the good job,Positif
Selalu ada promo disc perjalanan yg bikin kantong lebih hemat,Positif
Mantap,Positif
Nice,Positif
mangstab,Positif
Good service,Positif
"Get some issue on 4.51.0

Prequisite : 
ios 15.6.1 active biometrics

- Already on go tagihan (pln postpaid)
- tap btn pay from card reminder bill
- payment and confirm biometric
- apps hangup 👌

3 times paid other bills still crashed. thank me later",Positif
"Gojek selalu membantu para mak2 kala drumah gda kendaraan,,,mksh gojek
Semoga apk semakin berkembang dan lbh banyak promo2 yg cakep2👍🏻",Positif
Mantep terbantu sangat terus perbarui biar gak ada kendala,Positif
Mayanlah mapsnya lebih akurat skrg mah,Positif
Easy to use,Positif
Anak saya diantar lancar  ke sekolah,Positif
Pulupulu,Positif
this apps so help me everyday :),Positif
"Driver memberikan review jelek terhadap restoran saya. Tapi tidak ditindak tegas oleh CS.
Rugi bayar mahal2 komisi 20% setiap ada pesanan, tp tidak bs melindungi nama baik seller.",Negatif
isi gopay pas pasan setiap mau order harga tarif nambah terus,Negatif
more promo,Negatif
Jangan main blokir aja dong. Saldonya balikin mau cuma 1perak sekalipun bukan haknya kan?,Negatif
Good app make move from one place to another place easy,Positif
Good aplikasi,Positif
Ok gampang cari makan,Positif
Slebew mantap,Positif
Mantap,Positif
"Tampilan bagus, lebih mudah digunakannya, tapi harganya agak lumayan dari yang lain, worth lah dengan tampilan dan attitude mitranya",Positif
Sangat membantu… tamabahin lagi promonyaa..😁😁😁,Positif
Saya harus melakukan pembayaran Pending Payment toll/parking fee padahal saya tidak pernah tidak membayar apapun jenis pembayaran itu.,Negatif
sekarang mahal tp oke,Positif
oke,Positif
"Karena gojek, ekosistem teknologi lebih cepat ter inplementasi di indonesia.
Pionir yg ubah pola pikir kita semua",Positif
mantapp,Positif
Beli makan sekarang mahal gaada promo lagi,Positif
Nyaman bangetlah,Positif
Would be great to have a ❤️button for saving our favorite restaurants.,Positif
Kenap susah dibuka skrg apps nya ?? Udah gitu setiap buka selau crash (force close)...,Positif
keren,Positif
Setiap pembayaran di indomaret pasti tidak bisa,Negatif
Oke,Positif
Gak ada voucher,Negatif
Dan bermanfaat guna mendukung kemudahan dlm kehidupan sehari”,Positif
"CUSTOMER SERVICE NOL, JELEK, LAMBAT! Thanks buat sekian tahunnya. Not anymore using this apk.",Negatif
Pembayaran ke rekan kerja gagal kepotong 100.000 tapi tidak masuk ke kasir saya dituduh mencuri terimakasih gojek,Negatif
Oke,Positif
Easy to use,Positif
Better lah,Positif
"Di versi sekarang 4.51 tidak bisa menggunakan 2 voucher saat memesan go food, sedangkan di versi 4.49 bisa menggunakan 2 voucher",Negatif
"sering error ya, waktu pesen error gabisa mesen tp tiba2 dikirim padahal udah pesen ditempat lain",Negatif
Aplikasi paling toppp…. Bintang 10 ….. banyak promo,Positif
"Pelit banget ngasih promo buat pelanggan setianya, padahal saya sering banget pesen gofood",Negatif
Mantap,Positif
Baik,Positif
Terimah kasih,Positif
Pelayanan baik,Positif
Banget,Positif
Sering2 diskonnya,Positif
Good,Positif
Bagooos,Positif
"Sangat membantu, banyak kemudahan",Positif
Susah banget cari driver gofood akhir2 ini. Heran banget deh. Padahal gak hujan juga.,Negatif
"Driver Ramah, santun , mengemudinya tenang dan nyaman",Positif
Good app,Positif
better than grab🫡,Positif
Ok,Positif
"Alhamdulillah…selama saya mengenal gojek, kebutuhan dlm hal malas keluar rumah dapat terobati, karena saya menggunakan gofood dalam mencari menu makan yg mudah dan cepat diantar 👍",Positif
Nice,Positif
Promo & gamifiction di tambah,Positif
Mantap,Positif
"Menyiapkan makanan nunggu driver datang, LAMBAT!!! Order 1 KM Bisa 1 Jam lebih, Bukan cuma 1 Resto tapi semua resto kecuali KFC PIZZA HUT DLL 😞",Negatif
Bagus,Positif
Membantu Masyarakat yg datang Hiburan atau Main dgn harga yg Cukup Baik ini Sangat Membantu. but i like it. Love You,Positif
Mantap 👍🏻👍🏻,Positif
"Biarpun salah nitik, tetap diantar. Padahal jauh, terbaik memang sih",Positif
Bagus,Positif
"driver ramah, dan cepat menemukan driver",Positif
Super Awesome!,Positif
mahal,Positif
Banyakin promo om ditengah masa sulit,Positif
Pokok e poll,Positif
Sok lebih bagus,Positif
Hi it’s me Barly! Thanku gojek all the best!,Positif
Sangat membantu,Positif
"Tolong di tindak lanjuti ya GOJEK untuk para driver , saya tadi malam pesan MIXUE tapi tidak sampai ke tangan saya,  saya bayar melalui GOPAY , untuk kalian mending bayar CASH sajah , saya chat driver ga di baca dan di balas, saya lapor ke GOJEK tapi ga ada kejelasan , kalimatnya selalu “driver telah menyelesaikan pesanan” sedangkan pesanan tidak ada ke tangan saya",Negatif
Easy to use,Positif
Mantabbbbb,Positif
"ga asik, udah gabisa pasang voucher 2 sekaligus digofood",Positif
"Pernah kirim tas (branded) hilang. Ga da solusi dr gojek. 
Makin lama makin mahal.
 Kelebihannya opsi top up banyak.",Positif
ok,Positif
Ok,Positif
"Gua ngumpulin xp dari yg juragan sampe udh mau jadi anak sultan tiba2 ngulang lagi dari awal juragan ,taktik marketing gini amat,sengaja gitu biar kita ngumpulin xp lagi",Negatif
Good,Positif
Sangat membantu 👍,Positif
"Tokong admin, jangan ditambah lagi biaya tambahan atau biaya packing, dikasih disc pun percuma juga sama aja  boong.. karna kena biaya tambahan tadi..",Positif
dah gabisa apply 2 diskon,Negatif
"Harga order sekarang digojek gamasuk akal, selalu lebih mahal ongkirnya drpd yg mau dibeli.. pdhl jarak cuma deket",Negatif
Puas,Positif
Mantul dapet promo terus.. sukses terus gojek,Positif
"Sia-sia aja ambil paket langganan free ongkir 10rb, ongkir di aplikasi sebelah cuma 12rb, pakai go food bisa tiba2 jd 25rb, sama aja bo ong ga dpt free ongkir, sdh di up 2x lipat duluan, kdg2 sblm co ongkirnya 23rb, pas di co ongkirnya jd 25rb",Negatif
Aplikasi yg sangat membantu,Positif
"Mempermudah kita kemna2,,,",Positif
Temen saat pengen pergo dan makan,Positif
Great seamless superapp,Positif
Semoga makin banyak promo menarik,Positif
jadi mudahh,Positif
"dengan adanya aplikasi Gojek, sangat terbantu untuk urusan apapun, jaya terus Gojek",Positif
lov,Positif
Bagus,Positif
Saya bangga dengan gojek,Positif
Good,Positif
pokoke sak joseee,Positif
Keren dan sangat membantu,Positif
Banyakin diskonnya dong jangan kalah sama toko sebelah,Positif
Mantap,Positif
Good,Positif
"lagi pesen orderan malah update, ga bisa lacak posisi gojek udah nunggu lama malah di cancle, kalau kondisinya urgent gimana?",Negatif
Gojek App makes our life easier and better,Positif
Kalau mager pesen lewat gojek aja,Positif
Sangat membantu,Positif
Best app👍,Positif
Sangat membantu dan memudahkan,Positif
Meroket terus yaaa ga boleh nyerah dan please banyakin buat voucher promo yaaa biar ga malah sama yg sebelah muach,Positif
I use this app everyday,Positif
"So helpful, klo bs promo"" nya macem"", jd banyak pilihan hehe.. sukses Gojek!",Positif
tingkatkan pelayanannya 👍,Positif
Lack of interesting vouchers and promotions. There’s still room for development,Positif
"paling good deh, mempermudah hidupku banget. semoga yg buat gojek masuk surga yach",Positif
"Sering pakai, sudah hampir 4 tahunan, pengguna lama, malah gak pernah dapet promo diskon gojek, gofood ataupun gocar, seret banget sekarang",Negatif
Padahal terkahir order bisa pakai 2 voucher sekaligus. Lah pas tiba mau pakai lagi kenapa syarat dan ketentuan berubah ya. Jadi gabisa pakai 2 voucher sekaligus :(,Negatif
Terakhir pake apk ini gabisa ini terlalu buruk apk,Negatif
Ok...bingitsss,Positif
makasih untuk mas2 yang udah mau membantu kirim makanan dikala musim hujan💜,Positif
Pergi kemana pun tanpa ribet ? Go-Jek in aja??,Positif
Gojek is very very useful application for daily necessities,Positif
User friendly,Positif
"Semakin kecewa dengan gojek. Saya pengguna yg udah lumayan lama. Go club saya skrg udah di juragan dengan exp 3200an. Pertama, biaya jasa aplikasi yg dinaikin lagi, kedua, voucher promo yg sangat sangat pilih kasih antara pengguna lama dan pengguna baru. Lucu nya di Gojek, pengguna baru justru dapat promo promo yg menarik, sementara pengguna lama nya malah di kasi promo yg tidak berguna. Lebih kecewa nya lagi, saya bikin aduan melalui aplikasi, tapi respon dari gojek, “Nomor anda sudah kami periksa dan tidak ditemukan masalah apapun, persoalan promo yg didapatkan itu random” Random? Kalo sekali 2 kali saya terima itu random, tapi 3 minggu berturut turut saya bandingkan promo yg saya punya dan yg teman saya punya *teman saya pengguna baru, saya dapat voucher potongan gocar 6000 3 minggu berturut turut, tidak ada berubah, teman saya dapat voucher diskon gofood 30% 3 minggu berturut turut. Kalau sudah begitu dimana letak randomnya?? Tolonglah gojek, pengguna lama diperhatikan juga, jangan mentang mentang pengguna lama eh malah dikasi promo seadanya saja. Maaf bintang 1 dari saya untuk performa dan layanan kalian ke pelanggan lama. Dan sekarang promo gofood yg dari resto dan voucher gabisa lagi digabungin. Go-Jek yg sekarang lebih terlihat kapitalis dibandingkan saat dibawah pimpinan pak Nadiem dulu.",Negatif
Its nice to know this apps last 7 years. Very helpfull! Thanks Gojek. 💚,Positif
"kurang tau ya itu cs nya pake manusia/bot? soalnya terkesan seperti memakai template, tidak komunikatif, & sepihak. bentuk respon selalu dalmabentuk solved, yg artinya masalah dianggap selesai sesuai dg policy yg sudah mereka buat. misalkan, mereka punya sistem pelayanan seperti shopee yg membuka sesi talkative mungkin lebih baik. jd kami sebagai cust tidak merasa digantung & dibuat panik & bingung.",Negatif
Mhl skrg,Positif
Sumpah ga ngerti lg kenapa lemot bgt dpt driver parah bgt,Negatif
"Cepat, semoga makin jaya",Positif
Mengasyikan,Positif
Aku cinta gojek coz aku cinta endonesa,Positif
👋🏻,Positif
Heheheheh,Positif
Driver baik dan amanah,Positif
Driver nya ramah,Positif
Ok,Positif
Bagus bestttt,Positif
Helpfull ✅,Positif
tolong untuk driver goflight di terima ya orderan saya,Positif
Sejauh ini mantap,Positif
Good,Positif
"Saya sedih beberapakali mau belanja via goshop pake account Gopay saya, namun selalu ditolak oleh Driver dengan alasan yang bikin sedih: “maaf, saya gak ada modal buat beli barangnya”. Kasian mereka... Your thought Please to fix such issue 🙏",Positif
"My daily to go apps (transport, food, etc)
Can’t live without it.",Positif
GoFoodLah!,Positif
Good,Positif
👍,Positif
ok,Positif
Mantap,Positif
aplikasi ini sangat membantu tetapi pembacaan mapp dan pencantuman alamat sering tidak ter update,Positif
Awesome,Positif
Good,Positif
"Aplikasinya sangat membantu, berfungsi dan berguna dalam segala jenis kebutuhan. Mantap",Positif
Oke,Positif
Makasih banyak ya kak,Positif
mntp,Negatif
Mantappp pelayanan nya bersih dan baik cepatt,Positif
Sayang udah mahal skarang,Positif
Jadi lebih mudah,Positif
ok,Positif
Banyakin Diskon Kurangi Promo🗿 Seperti Judul nya APASIH,Positif
useful,Positif
seneng sih pake aplikasi ini tp skrg tarifnya mahal bgt naiknya byk bgt di banding aplikasi lain dan uda ga banyak promonya,Positif
Pokoknya mantap dech,Positif
👍🏼👍🏼👍🏼,Positif
Supirnya jujur,Positif
"balikin kayak dulu dong, masa tiba2 udah gabisa pake 2 promo gofood sekaligus. mana gaada alesan tiba2 lgsg cuma bisa satu promo. JELEK BGT",Negatif
Swipe token point barusan 3000 trus tiba2 jadi 2500 padahal gadipake..,Positif
"biasanya setelah order go-ride selesai, email utk transaksi tsb otomatis masuk inbox. setelah ganti device, email ngga pernah masuk lagi. padahal alamat emailnya sama. oleh CS malah diarahin untuk request riwayat transaksi. that's not the answer. berarti saya mesti selalu request manual dong? mana bisa begitu, bambang. coba itu developernya suruh benerin dulu proses lempar2an emailnya untuk iOs 15.6 yg paling update. ada2 aja...",Negatif
Excellent,Positif
helpful👏,Positif
"Go Food nya Asiq , klo bisa diperbaharui terus mengikuti dinamika dan pergerakan market .. gracias !",Positif
Semakin kesini semakin baik. Mantap pertahankan.,Positif
Gokil nih app,Positif
Sangat membantu,Positif
buruk skrang gak mau ngantar lol,Negatif
"Was on 3 months vacations in Indonesia and recommended to use this app for the ease of transactions and all. Dont have the problem with gopay/ rides, but I have at least two wrong delivery item in gofood every month.. with roughly 10-15 orders per month.. thats around 10% chance of receiving the wrong item.. Id recommend to use other apps as my wife told me she hasnt had the same experience like gofood so far.. This app doesnt offers much compared to others anyway..",Negatif
Sekali,Positif
Oke,Positif
Ini asyik bgt fiturnya. Sangat memudahkan.,Positif
Mantap,Positif
Bermanfaat sekali,Positif
Good apps doonkk,Positif
Sangat membantu tapi minta dibanyakin dan dibesarkan lagi dong discount dan promo nya😊🙏,Positif
Epic❤️,Positif
Good,Positif
gojek memudahkan kehidupan thanks gojek,Positif
Helpfull,Positif
Sangat bermanfaat,Positif
"Sejauh ini di pake di iOS tapi kadang masih crash .. Programmernya makin joss aja ni , semoga bisa sehebat programmer gojek",Positif
add fee nya terlalu besar. Diskon ongkir juga sangat minim,Negatif
Kembalikan double promo,Positif
"Kecewa bgt skrg cuma bisa apply satu voucher doang, biasa bisa sekaligus.",Negatif
Sudah 1 minggu lewat top up saldo gopay. Ngga masuk juga sampe skrg. Sudah dilaporkan ada tiket. Ngga ada respon. Lambat ! Merugikan !,Negatif
Sering2 ada promoooo ya gojekkkk🥳,Positif
Sangat baguss,Positif
Yeeeey,Positif
"Saya order Hokben melalui Gofood ; jam 15.35 si Hokben kelapa Gading. order no 683168234 , oleh driver Moch Husen B 3682 UFH Oder saya terima dengan baik, saya kasih rate 5 best dan kasih tip 5.000 kemudian Saya order lagi Hokben Kelapa Gading , melalui Go Food dg Driver : Achmad Kurniawan : B 4015 KLY dengan no Order : 683192263. Saya tidak terima order nya , jadi saya kasih Rate 1 dan mengajukan complaint Kemudian saya lihat di history ternyata yg saya kasih rate 1 adalah Moch Husein dan tips 5000 ada si Achmad Kurniawan Koq bisa tertukar ? saya ingat sekali, karena kedua order jaraknya sekitar 15 menit KOQ BISA seperti ini ? kasihan kan Frivee MOcH Busen ? salam Dati Johana ,",Positif
Yg ijo ijo saya suka,Positif
Semoga selalu dapat Promo,Positif
Oke. Tolong untuk driver go car lebih diedukasi untuk tertib memakai masker ketika membawa penumpang krn mobil termasuk area tertutup.,Positif
Gogogogo,Negatif
Banyakin promooo,Positif
Dua jempol buat Gojek 👍🏻👍🏻,Positif
Tidak bisa mendownload ulang aplikasi dan selalu bermasalah jika melakukan pembayaran apple store via gopay,Positif
Mantap,Positif
Awesome,Positif
Baik,Positif
Knpa gak bisa bayar ? Saat mau bayar malah terus loading. Kalo gitu terus saya tugi dong ada dendanya 2k sehari,Positif
Semua Okee,Positif
Ramah,Positif
Untuk mitra dan para Gojek atas kerja kalian🙏🏻,Positif
Tingkatkan terus fitur fitur dan discountnya,Positif
Aplikasi terbaik dalam segala hal,Positif
ni pengganti bintang 1 yg kmaren,Positif
"Jujur kecewa bgt, ini salah satu hal yg bikin aku pertimbangin buat lebih milih aplikasi sebelah daripada gojek. Udh liat” mau pesen makanan apa di gojek, punya saldo gopay sekian trus keterangan harus tambah saldo sekian. Giliran udh di top up sesuai dengan nominal yg tercantum eh tiba tiba kita tetep harus tambahin cash padahal jumlah makanan yg dipesen sama aja. Udh gitu makin ga ada promo kesini”, pesen makanan deket deket aja delivery fee nya mahal bgt range 8k-15rb an.",Negatif
Perbanyak lg promo diskonnya ya Jek!!!,Positif
Bagus,Positif
"good apps, easy life with gojek",Positif
tapi gosend apa nggak bisa pakai mobil untuk barang kecil ya?,Positif
"Puaasss pakai Go-Pay.. Selain discound yang dikasih, ditambah lagi free ongkir.. Mantap 🙏👍",Positif
"Promonya ngak bisa digabungin lagi, jadi cuma bisa pakai satu voucher kecewa sihh..",Positif
Mantab gais,Positif
Terbaik,Positif
Lebih dibanyakin lagi tempat makan yg bs go food soalnya masih sedikit,Positif
Pengemudi oke banget,Positif
Life saver banget !!,Positif
Tolong dong PT Gojek indonesia adain aplikasi Gojek driver di perangkat IOS,Positif
"Keren bngt, tambahkan lagi diskon2nya, kalau bs ongki di kecilin karena kn sdh dapat up harga di makanan",Positif
Berguna dan bermanfaat sekali aplikasi gojek 👍,Positif
